timestamp,schedule_config_version,app_version_code,sim_operator_code,enterprise_id,app_version_name,submission_type,_sourceip,timestamp,success,timestamp,success,bytesin,maxbytesin,bytesout,maxbytesout,timestamp,success,max_average,read_average,timestamp,model,manufacturer,os_version,os_type,timestamp_1,phone_type_1,phone_type_code_1,sim_operator_code_1,connected_1,active_network_type_code_1,network_type_code_1,network_type_1,network_operator_name_1,active_network_type_1,network_operator_code_1,sim_operator_name_1,roaming_1,timestamp_2,phone_type_2,phone_type_code_2,sim_operator_code_2,connected_2,active_network_type_code_2,network_type_code_2,network_type_2,network_operator_name_2,active_network_type_2,network_operator_code_2,sim_operator_name_2,roaming_2,timestamp_3,phone_type_3,phone_type_code_3,sim_operator_code_3,connected_3,active_network_type_code_3,network_type_code_3,network_type_3,network_operator_name_3,active_network_type_3,network_operator_code_3,sim_operator_name_3,roaming_3,timestamp_1,umts_psc_1,signal_strength_1,location_area_code_1,bit_error_rate_1,cell_tower_id_1,timestamp_2,umts_psc_2,signal_strength_2,location_area_code_2,bit_error_rate_2,cell_tower_id_2,timestamp_3,umts_psc_3,signal_strength_3,location_area_code_3,bit_error_rate_3,cell_tower_id_3,timestamp_1,longitude_1,latitude_1,location_type_1,accuracy_1,timestamp_2,longitude_2,latitude_2,location_type_2,accuracy_2,timestamp_3,longitude_3,latitude_3,location_type_3,accuracy_3,timestamp_4,longitude_4,latitude_4,location_type_4,accuracy_4,timestamp,success,number_of_threads,warmup_bytes,warmup_time,transfer_bytes,transfer_time,bytes_sec,target,target_ipaddress,timestamp,success,number_of_threads,warmup_bytes,warmup_time,transfer_bytes,transfer_time,bytes_sec,target,target_ipaddress,timestamp,success,rtt_avg,rtt_min,rtt_max,rtt_stddev,received_packets,lost_packets,target,target_ipaddress
2013-06-14 07:47:31.0,1.1,124,310120,FCC_Operator_testing,1.24,manual_test,66.87.87.218,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 07:46:09.0,SPH-L710,samsung,16,android,2013-06-14 07:46:09.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,2013-06-14 07:47:31.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 07:46:33.0,true,3,208156,5996337,871320,15779856,55217,samknows2.nyc2.level3.net,4.71.189.190,2013-06-14 07:47:01.0,true,3,452608,7908805,774656,18302731,42324,samknows2.nyc2.level3.net,4.71.189.190,2013-06-14 07:47:31.0,true,127707,67266,561056,73920,52,2,samknows2.nyc2.level3.net,4.71.189.190
2013-06-14 08:43:16.0,1.1,124,310120,FCC_Operator_testing,1.24,manual_test,66.87.83.235,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 08:41:37.0,SPH-L710,samsung,16,android,2013-06-14 08:41:37.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,2013-06-14 08:43:16.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,true,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 08:42:00.0,false,3,431382,5483503,364420,15320739,23786,samknows2.nyc2.level3.net,4.71.189.190,2013-06-14 08:42:44.0,true,3,134656,30420998,81920,18799847,4357,samknows2.nyc2.level3.net,4.71.189.190,2013-06-14 08:43:16.0,true,209094,51426,990508,177963,38,6,samknows2.nyc2.level3.net,4.71.189.190
2013-06-15 10:09:04.0,1.1,124,310120,FCC_Operator_testing,1.24,scheduled_tests,96.241.54.39,\N,\N,2013-06-15 10:08:18.0,true,36,10000,0,5000,2013-06-15 10:08:13.0,true,25,3,2013-06-15 10:07:43.0,SPH-L710,samsung,16,android,2013-06-15 10:07:43.0,CDMA,2,310120,true,1,14,eHRPD,Sprint,WIFI,310120,Sprint,false,2013-06-15 10:09:04.0,CDMA,2,310120,true,1,14,eHRPD,Sprint,WIFI,310120,Sprint,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-15 10:08:26.0,true,3,2832586,1506760,18141992,6476454,2801223,samknows2.nyc2.level3.net,4.71.189.190,2013-06-15 10:08:33.0,true,3,2622464,704288,18350592,6641665,2762950,samknows2.nyc2.level3.net,4.71.189.190,2013-06-15 10:09:03.0,true,46837,31853,147035,13824,60,0,samknows2.nyc2.level3.net,4.71.189.190
2013-06-14 13:29:08.0,1.1,124,310120,FCC_Operator_testing,1.24,manual_test,66.87.9.23,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 13:27:10.0,SPH-L710,samsung,16,android,2013-06-14 13:27:10.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,2013-06-14 13:29:08.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 13:27:29.0,false,3,36934,12561575,0,0,0,samknows2.nyc2.level3.net,4.71.189.190,2013-06-14 13:28:39.0,true,3,105984,16101847,151040,50437204,2994,samknows2.nyc2.level3.net,4.71.189.190,2013-06-14 13:29:08.0,true,240118,75843,1266168,243206,53,1,samknows2.nyc2.level3.net,4.71.189.190
2013-06-12 07:13:13.0,1.1,124,310120,FCC_Operator_testing,1.24,init_test,66.87.80.21,2013-06-12 07:12:31.0,true,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-12 07:12:31.0,SPH-L710,samsung,16,android,2013-06-12 07:12:31.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,2013-06-12 07:13:13.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2013-06-12 07:15:51.0,1.1,124,310120,FCC_Operator_testing,1.24,manual_test,66.87.80.21,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-12 07:14:37.0,SPH-L710,samsung,16,android,2013-06-12 07:14:37.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,2013-06-12 07:15:51.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-12 07:14:58.0,true,3,436946,5186693,1731680,15273859,113375,samknows2.nyc2.level3.net,4.71.189.190,2013-06-12 07:15:20.0,true,3,499712,5657134,1686528,15535724,108558,samknows2.nyc2.level3.net,4.71.189.190,2013-06-12 07:15:51.0,true,182000,46572,775553,172443,55,1,samknows2.nyc2.level3.net,4.71.189.190
2013-06-09 14:49:19.0,1.1,124,310120,FCC_Operator_testing,1.24,scheduled_tests,96.241.54.39,\N,\N,2013-06-09 14:48:33.0,true,305,10000,391,5000,2013-06-09 14:48:28.0,true,25,1,2013-06-09 14:47:58.0,SPH-L710,samsung,16,android,2013-06-09 14:47:58.0,CDMA,2,310120,true,1,14,eHRPD,Sprint,WIFI,310120,Sprint,false,2013-06-09 14:49:19.0,CDMA,2,310120,true,1,14,eHRPD,Sprint,WIFI,310120,Sprint,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-09 14:48:41.0,true,3,2671283,1215993,18304168,6302488,2904276,samknows1.wdc4.level3.net,4.53.112.254,2013-06-09 14:48:48.0,true,3,2622464,847184,18350592,6072364,3021984,samknows1.wdc4.level3.net,4.53.112.254,2013-06-09 14:49:18.0,true,40366,15809,49626,6793,60,0,samknows1.wdc4.level3.net,4.53.112.254
2013-06-14 13:24:06.0,1.1,124,310120,FCC_Operator_testing,1.24,manual_test,66.87.9.23,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 13:22:35.0,SPH-L710,samsung,16,android,2013-06-14 13:22:35.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,2013-06-14 13:24:06.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 13:23:09.0,true,3,194456,7086861,457580,17858540,25622,samknows2.nyc2.level3.net,4.71.189.190,2013-06-14 13:23:36.0,true,3,228352,7843640,368640,18755531,19655,samknows2.nyc2.level3.net,4.71.189.190,2013-06-14 13:24:06.0,true,272540,73950,1222066,271586,33,6,samknows2.nyc2.level3.net,4.71.189.190
2013-06-14 08:48:51.0,1.1,124,310120,FCC_Operator_testing,1.24,manual_test,66.87.83.235,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 08:47:36.0,SPH-L710,samsung,16,android,2013-06-14 08:47:36.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,2013-06-14 08:48:51.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 08:47:59.0,true,3,239666,8483077,1257660,15095498,83313,samknows2.nyc2.level3.net,4.71.189.190,2013-06-14 08:48:21.0,true,3,719360,5720463,1984512,15528674,127796,samknows2.nyc2.level3.net,4.71.189.190,2013-06-14 08:48:51.0,true,151056,42392,690004,108647,60,0,samknows2.nyc2.level3.net,4.71.189.190
2013-06-12 23:21:12.0,1.1,124,310120,FCC_Operator_testing,1.24,manual_test,66.87.82.125,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-12 23:19:44.0,SPH-L710,samsung,16,android,2013-06-12 23:19:44.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,2013-06-12 23:21:12.0,CDMA,2,310120,true,0,14,eHRPD,Sprint,mobile,310120,Sprint,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-12 23:20:10.0,true,3,358856,6210835,1393290,15193438,91703,samknows2.nyc2.level3.net,4.71.189.190,2013-06-12 23:20:42.0,true,3,346624,10192584,362496,22864795,15853,samknows2.nyc2.level3.net,4.71.189.190,2013-06-12 23:21:12.0,true,212630,72485,683106,139113,47,3,samknows2.nyc2.level3.net,4.71.189.190
